"sample","run","plate","type","gel_band","concentration","reads_total","conv_P.N","qPCR_score","average_Ct","qPCR_inhibition","qPCR_degradation","GCNreads","mbNT_GCN","qPCR_thresh1","qPCR_thresh4","Anas_carolinensis","Anguilla_anguilla","Ardea_cinerea","Arvicola_amphibius","Barbatula_barbatula","Barbus_barbus","Bos_taurus","Bufo_bufo","Buteo_buteo","Canis_lupus","Carassius_carassius","Carduelis_carduelis","Cervus_elaphus","Clupea_harengus","Cottus_gobio","Cyprinus_carpio","Dendrocopos_major","Equus_caballus","Esox_lucius","Felis_catus","Fulica_atra","Gallinula_chloropus","Garrulus_glandarius","Gasterosteus_aculeatus","Gymnocephalus_cernua","Haematopus_ostralegus","Hippolais_polyglotta","Homo_sapiens","Lepus_europaeus","Lissotriton_helveticus","Lissotriton_vulgaris","Lutra_lutra","Meleagris_gallopavo","Meles_meles","Muntiacus_reevesi","Mus_musculus","Mustela_putorius","Myodes_glareolus","Neomys_fodiens","Numida_meleagris","Oncorhynchus_mykiss","Oryctolagus_cuniculus","Ovis_aries","Pelophylax_ridibundus","Phasianus_colchicus","Phoxinus_phoxinus","Picus_viridis","Pipistrellus_pipistrellus","Prunella_modularis","Pungitius_pungitius","Rana_temporaria","Rattus_norvegicus","Rhamphochromis_esox","Rutilus_rutilus","Sciurus_carolinensis","Sitta_europaea","Sorex_araneus","Squalius_cephalus","Strix_aluco","Sturnus_vulgaris","Sus_scrofa","Triturus_cristatus","Vulpes_vulpes","mbTA_GCN"
"F416","Run 2",7,"FERA","No",0,19,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"N"
"F417","Run 2",7,"FERA","Yes",14.8,46173,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,0,3699,0,0,0,0,0,0,0,0,0,0,0,0,2554,0,0,0,0,0,0,24933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4070,0,262,0,0,0,0,0,0,0,152,0,0,"N"
"F418","Run 2",7,"FERA","Yes",1.59,48745,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,381,0,0,4595,0,0,0,0,0,0,0,9843,0,0,0,0,0,0,0,0,2410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,9157,0,0,0,0,0,0,0,0,0,"N"
"F419","Run 2",7,"FERA","Yes",11.7,44480,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,0,0,"N"
"F42","Run 1",1,"FERA","Yes",11.4,64400,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,2419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,0,7209,0,0,0,29907,0,0,0,0,0,0,0,0,0,721,0,0,0,0,0,0,423,0,0,0,0,1534,83,160,5,0,8363,0,0,0,0,0,1592,0,0,"N"
"F420","Run 2",7,"FERA","No",7.44,75,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,"N"
"F421","Run 2",7,"FERA","Yes",1.34,8174,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1798,0,3210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1074,0,0,0,0,0,0,0,0,0,0,0,0,"N"
"F422","Run 2",7,"FERA","Yes",0.07,219351,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22153,0,0,0,0,17949,734,0,0,0,0,0,0,0,0,25523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,40339,0,0,0,0,0,0,2242,0,0,"N"
"F423","Run 2",7,"FERA","Yes",0.15,430560,"N",0,0,"No","No",7,"P","N","N",0,0,0,0,0,0,2303,0,0,0,0,0,0,0,0,0,0,0,0,2679,0,16845,0,0,0,0,0,0,0,0,0,0,0,0,10914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2768,0,0,0,0,0,0,0,0,0,0,0,0,"N"
"F424","Run 2",7,"FERA","Yes",0.12,333992,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1563,0,565,3637,16,0,0,0,0,0,0,0,0,0,0,"N"
"F425","Run 2",7,"FERA","Yes",1.3,34235,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,623,1600,0,0,0,0,0,1152,0,0,0,0,0,0,0,0,7214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10337,0,34,123,0,0,0,226,0,0,782,0,0,"N"
"F426","Run 2",7,"FERA","Yes",3.81,43050,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,3116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5319,0,0,0,0,0,0,0,0,"N"
"F427","Run 2",7,"FERA","Yes",10.5,37254,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,"N"
"F428","Run 2",7,"FERA","Yes",1.72,40895,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,7840,0,0,5469,0,0,0,0,0,0,0,0,0,0,0,0,4090,0,0,0,0,0,0,0,2927,0,0,0,0,0,0,0,0,0,0,0,1512,0,0,0,0,0,0,0,4819,0,0,0,0,0,0,0,0,0,0,0,0,"N"
"F429","Run 2",7,"FERA","Yes",3.03,46003,"P",0,0,"No","No",0,"N","N","N",3914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1954,0,0,0,0,0,25779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1285,0,0,0,0,0,0,2705,0,0,"N"
"F43","Run 1",1,"FERA","Yes",7.34,63607,"N",0,0,"No","No",10,"P","N","N",0,0,0,0,0,0,9163,0,0,0,0,0,0,0,0,0,0,0,0,0,9669,0,0,0,0,0,0,32998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2975,0,0,0,0,0,0,0,0,0,0,0,0,"N"
"F430","Run 2",7,"FERA","No",0,94,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"N"
"F431","Run 2",7,"FERA","Yes",4.77,43595,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12329,0,0,0,0,0,2623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,"N"
"F432","Run 2",7,"FERA","Yes",0.14,4207,"N",0,0,"No","No",0,"N","N","N",494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,"N"
"F433","Run 2",7,"FERA","Yes",2.4,39666,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,3338,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,11333,0,0,11131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,"N"
"F434","Run 2",7,"FERA","Yes",0.18,4532,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,2279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,"N"
"F435","Run 2",7,"FERA","Yes",0.87,20026,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,0,5970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,"N"
"F436","Run 2",7,"FERA","Yes",14.6,57561,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,0,9252,0,0,0,0,0,0,159,0,0,0,0,0,0,1779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,0,0,0,0,0,0,0,0,0,0,0,572,0,0,0,172,0,0,0,0,0,0,0,0,"N"
"F437","Run 2",7,"FERA","Yes",10.7,47020,"N",0,0,"No","No",40,"P","N","N",0,0,0,0,0,0,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6057,0,0,0,0,0,30162,0,0,0,0,0,0,0,0,0,0,0,0,0,237,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,40,0,"P"
"F438","Run 2",7,"FERA","No",0,71,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,"N"
"F439","Run 2",7,"FERA","Yes",2.23,45103,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,897,786,14,0,1280,0,0,0,0,0,0,0,0,"N"
"F44","Run 1",1,"FERA","Yes",2.33,48018,"N",0,0,"No","Yes",0,"N","N","N",0,0,0,0,0,0,47524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,13,0,0,0,0,0,0,0,0,"N"
"F440","Run 2",7,"FERA","Yes",7.65,47308,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,226,0,0,1840,0,0,0,0,0,25624,0,0,0,0,0,2445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"N"
"F441","Run 2",7,"FERA","Yes",13.7,49261,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,"N"
"F442","Run 2",7,"FERA","Yes",6.98,49718,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,0,0,0,0,0,20480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"N"
"F443","Run 2",7,"FERA","Yes",6.41,52496,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,2690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,"N"
"F444","Run 2",7,"FERA","No",0,82,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"N"
"F445","Run 2",7,"FERA","Yes",6.26,42966,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,0,3432,0,0,0,0,0,0,0,0,0,0,0,259,0,2402,0,0,0,0,0,32774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,"N"
"F446","Run 2",8,"FERA","No",0,5,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,"N"
"F447","Run 2",8,"FERA","Yes",2.91,39596,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,5168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7402,0,0,0,0,0,15502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3657,0,0,"N"
"F448","Run 2",8,"FERA","No",0,5,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,"N"
"F449","Run 2",8,"FERA","Yes",0.68,19749,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,0,0,0,0,0,6029,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5474,0,0,0,0,0,0,679,0,0,"N"
"F45","Run 1",1,"FERA","Yes",2.06,41434,"P",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14116,0,0,0,0,0,0,0,0,0,0,0,0,"N"
"F450","Run 2",8,"FERA","Yes",0,0,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"N"
"F451","Run 2",8,"FERA","Yes",6.79,42355,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,96,0,0,0,0,0,2739,0,0,"N"
"F452","Run 2",8,"FERA","Yes",0,1797,NA,0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,"N"
"F453","Run 2",8,"FERA","Yes",4.32,45549,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21090,0,0,0,0,0,0,0,0,0,0,0,20067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,2840,0,0,0,"N"
"F454","Run 2",8,"FERA","No",0,5,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"N"
"F455","Run 2",8,"FERA","Yes",3.83,46269,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2845,0,0,0,0,0,559,0,0,0,0,0,14167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5318,0,0,0,0,0,0,0,0,0,"N"
"F456","Run 2",8,"FERA","No",0,12,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"N"
"F457","Run 2",8,"FERA","Yes",5.58,47051,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,1929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,543,0,285,"N"
"F458","Run 2",8,"FERA","Yes",4.43,55622,"N",0,0,"No","No",0,"N","N","N",0,0,0,644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2072,0,0,0,0,0,0,0,0,0,0,14,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10558,0,0,0,18,0,0,0,0,0,0,0,0,"N"
"F459","Run 2",8,"FERA","Yes",3.65,48136,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,198,0,0,0,0,0,0,0,0,"N"
"F46","Run 1",1,"FERA","Yes",1.52,39096,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,3897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,351,0,0,"N"
"F460","Run 2",8,"FERA","Yes",19.5,60295,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,258,0,0,137,0,0,0,0,0,0,0,0,0,0,0,2135,0,8719,0,0,0,41917,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,491,0,0,0,0,0,263,0,0,"N"
"F461","Run 2",8,"FERA","Yes",18.8,51861,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,0,0,0,5919,0,0,0,0,0,368,0,0,0,156,0,489,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,315,0,0,0,2154,0,0,0,98,0,104,0,0,"N"
"F462","Run 2",8,"FERA","Yes",12.6,52094,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,33103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,13,0,90,9,0,0,0,0,0,0,0,658,0,57,"N"
"F463","Run 2",8,"FERA","Yes",2.44,41202,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,0,3540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"N"
"F464","Run 2",8,"FERA","Yes",3.86,55968,"N",0,0,"No","No",0,"N","N","N",0,0,0,10630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,36686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,15,0,0,0,0,0,0,0,0,0,0,"N"
"F465","Run 2",8,"FERA","Yes",0,10090,"P",0,0,"No","Yes",0,"N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3109,0,0,4997,0,0,0,0,0,0,0,0,0,0,0,535,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,"N"
"F466","Run 2",8,"FERA","Yes",0.71,22744,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1181,0,0,0,0,0,8946,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1046,0,17,0,0,0,0,0,0,0,0,0,0,"N"
"F467","Run 2",8,"FERA","Yes",4.77,41209,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7037,0,21251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,789,0,0,0,0,0,0,0,1319,0,9,0,0,0,0,0,0,0,0,0,0,"N"
"F468","Run 2",8,"FERA","Yes",20.9,53416,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,29575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3577,0,0,0,0,0,0,0,0,0,0,0,532,0,0,0,0,0,298,0,0,"N"
"F469","Run 2",8,"FERA","Yes",16.4,49153,"N",0,0,"No","No",0,"N","N","N",59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,0,4536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,11,0,0,0,0,0,0,0,0,0,0,"N"
"F47","Run 1",2,"FERA","Yes",17.54,5947,"N",0,0,"No","No",0,"N","N","N",0,0,0,58,0,0,61,0,0,72,0,0,0,0,0,0,0,0,0,0,0,395,0,4302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,"N"
"F470","Run 2",8,"FERA","Yes",23.1,52863,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,874,0,0,0,0,0,199,0,0,"N"
"F471","Run 2",8,"FERA","No",0,16,"P",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,"N"
"F472","Run 2",8,"FERA","Yes",8.34,45077,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,1382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,0,0,0,0,0,0,0,0,0,0,"N"
"F473","Run 2",8,"FERA","Yes",2.86,14177,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,"N"
"F474","Run 2",8,"FERA","No",0,19,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,"N"
"F475","Run 2",8,"FERA","Yes",8.71,39626,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503,0,529,0,0,0,0,0,0,0,0,0,0,0,0,"N"
"F476","Run 2",8,"FERA","Yes",9.15,48041,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,64,0,5,0,0,0,0,6,0,0,13,0,16,0,0,0,0,0,0,0,0,"N"
"F477","Run 2",8,"FERA","Yes",0,0,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"N"
"F478","Run 2",8,"FERA","Yes",0.85,28357,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,1993,0,0,"N"
"F479","Run 2",8,"FERA","Yes",1.26,82828,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,0,3892,0,0,0,0,0,0,0,0,"N"
"F48","Run 1",2,"FERA","Yes",4.32,4087,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492,0,0,0,0,0,361,0,0,0,0,0,0,0,0,0,0,0,0,"N"
"F480","Run 2",8,"FERA","Yes",6.47,42187,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,1336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2736,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,"N"
"F481","Run 2",8,"FERA","Yes",1.53,37063,"N",0,0,"No","No",2639,"P","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16129,0,0,8937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,2639,0,"P"
